MouseID,Age_weeks,Sex,Weight_g,BMI,Dose_mg_per_kg,Responder,Time_h,Concentration,Effect
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,5.722222222222222,5.221498795731057,21.11147007746894
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,8.333333333333334,4.469519168,21.845817661247604
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,10.944444444444445,3.312624363,17.474455025629794
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,13.555555555555555,2.3209702462237374,9.984476215542934
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,16.166666666666668,1.6011715409844176,6.886872493066379
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,18.77777777777778,1.5610194434713458,9.469857059070522
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,21.38888888888889,1.0168686998472918,7.573604769172319
26,16.83414760380288,Male,22.146529386558758,0.30876389554688416,10,1,24,0.9193151268367548,4.724124225315714
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,0.5,87.91917768090448,92.26680579
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,3.111111111111111,44.220150980836074,83.40181197206712
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,5.722222222222222,22.18126548501226,65.7086926
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,8.333333333333334,10.942950423401415,42.924290418729335
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,10.944444444444445,5.488682426339119,23.48189228588283
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,13.555555555555555,3.0371535589732797,9.919486877474354
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,16.166666666666668,1.0233985330021447,5.621953067639633
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,18.77777777777778,0.3940112319486983,2.0944368946568455
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,21.38888888888889,0.6792311160332507,0.42620561521948375
27,11.68431647895458,Male,20.69021192964987,0.408496913,100,1,24,0.13216353086853846,0
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,0.5,88.76273153,87.75492294321965
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,3.111111111111111,47.51816339650572,79.77566197221897
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,5.722222222222222,25.355438958604196,63.66327524747709
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,8.333333333333334,13.598955918920888,46.645625237653114
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,10.944444444444445,7.171951617599206,28.352291363459408
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,13.555555555555555,4.569715034772537,19.238158634881575
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,16.166666666666668,1.9800414974363902,7.933545570009081
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,18.77777777777778,1.0922488311364353,3.671115149
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,21.38888888888889,0.10252597098497507,0
28,16.438870255780458,Male,26.35581272888444,0.3786258536330784,100,1,24,0.5350493126549128,5.7239363731766755
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,0.5,26.353755116511383,67.31783190781736
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,3.111111111111111,14.235981454949055,48.10458026463762
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,5.722222222222222,7.483419644635798,27.859619618337696
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,8.333333333333334,3.5685679641574755,18.515669831407976
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,10.944444444444445,1.9749838910342628,7.549833589613688
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,13.555555555555555,1.2358763765491239,6.974518036173385
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,16.166666666666668,0.45336034660564184,0.6364223563416016
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,18.77777777777778,0.5613358238232857,0
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,21.38888888888889,0.194110994,1.0284819114945076
29,14.644250759277774,Male,31.54976927378636,0.38470929976999524,30,1,24,0.2570088555845478,3.1107150939954935
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,0.5,28.178391749867753,69.31836656
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,3.111111111111111,19.936057058338516,53.29114044465225
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,5.722222222222222,14.119801448704672,50.99063375137548
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,8.333333333333334,10.286814557654493,37.270492609087874
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,10.944444444444445,7.436807753354029,30.802307004981927
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,13.555555555555555,5.252144679261493,23.524931573207127
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,16.166666666666668,3.1611362480205134,11.707635998560672
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,18.77777777777778,2.287256368099704,14.085421992112703
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,21.38888888888889,1.5426833553818486,12.653165197421195
30,10.271314117603824,Female,19.054330598701412,0.2952863290412005,30,1,24,1.5122138048319733,8.412884281167582
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,0.5,0.8876965471493705,0
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,3.111111111111111,0.62645061,2.601868639710486
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,5.722222222222222,0.3985674697793035,1.8113549953014134
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,8.333333333333334,0.056406284,5.054209400693868
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,10.944444444444445,0,1.4723153426339832
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,13.555555555555555,0,0
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,16.166666666666668,0.014430472994735669,0
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,18.77777777777778,0,3.475665440805539
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,21.38888888888889,0,1.6698535616319545
31,14.356354409383886,Male,35.71686360922218,0.34778007562906205,1,1,24,0.1046889081597113,1.1065467922938979
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,0.5,27.39414693724948,70.45831299225577
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,3.111111111111111,16.99530050273447,57.17708246113641
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,5.722222222222222,10.740988050292039,49.22994240525412
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,8.333333333333334,6.735475847236972,26.202335603971086
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,10.944444444444445,3.8525450750900325,17.55207408156869
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,13.555555555555555,2.547422527509073,12.383777853935491
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,16.166666666666668,1.5500513641623173,3.676586222482456
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,18.77777777777778,0.8586024119759365,0.6080223760859678
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,21.38888888888889,0.3036977672350423,0
32,12.901909680579534,Female,23.192253276532107,0.32646072211463295,30,1,24,0.23516528792613475,0.4986110557562124
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,0.5,85.59980371,9.714283379375551
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,3.111111111111111,38.73235074775657,8.130652351005741
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,5.722222222222222,18.19405836349184,8.902429265
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,8.333333333333334,8.021786692249453,7.289249185857835
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,10.944444444444445,3.6977253556294984,3.4210026091123757
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,13.555555555555555,1.6596969928055616,7.062877003313656
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,16.166666666666668,1.0719746464932414,3.4198439227448203
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,18.77777777777778,0.11635593932008287,2.626867754281601
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,21.38888888888889,0.3702810382278157,13.485160916752834
33,9.437205317689255,Female,23.10713654368149,0.34118543474692026,100,0,24,0.30420353640135195,2.318328152306938
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,0.5,90.89832805741068,5.159275088649954
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,3.111111111111111,54.99971879648001,2.907380772352743
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,5.722222222222222,33.620884066502605,4.601984972479322
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,8.333333333333334,20.444039981201655,0
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,10.944444444444445,12.308158972147158,9.937362978516475
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,13.555555555555555,7.257551443704096,11.374012837697187
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,16.166666666666668,4.6177115175180665,5.522150888649904
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,18.77777777777778,2.860428206310498,5.556979470040492
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,21.38888888888889,1.4346226131902837,4.112543604247433
34,15.390335918655296,Female,29.21806070170418,0.2851449990166674,100,0,24,1.0548665947136102,1.747436596499253
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,0.5,28.27165634848134,61.94886543067277
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,3.111111111111111,21.72404553232997,57.92894729999024
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,5.722222222222222,16.60415774537687,51.07706562380598
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,8.333333333333334,12.502873778597746,43.67873001
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,10.944444444444445,9.833267261674123,43.45542068702106
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,13.555555555555555,7.5686421423961505,26.455338298657352
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,16.166666666666668,5.551229199617892,23.69006673
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,18.77777777777778,4.331193690590639,20.769258505775547
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,21.38888888888889,3.095831162580423,11.050810747289628
35,13.16762470537554,Female,31.294110780428294,0.35006579132757665,30,1,24,2.6798861000218808,13.635236119212593
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,0.5,2.632984592058208,10.05182772106747
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,3.111111111111111,1.8979613344931168,10.969099105435998
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,5.722222222222222,1.275069032910441,4.601961177065442
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,8.333333333333334,0.5831187472452697,0
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,10.944444444444445,1.0758500636057053,0.2888678339245798
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,13.555555555555555,0.23956769582927762,3.542612859001892
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,16.166666666666668,0.4286827693548391,1.3708201415737011
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,18.77777777777778,0.021597935091616866,0.9710782092539566
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,21.38888888888889,0,2.182980745613343
36,10.379248952025838,Male,26.410060134190953,0.3497448001769028,3,1,24,0,0
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,0.5,1.1293264947383217,4.471015933
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,3.111111111111111,0.6260896616088643,6.495784592526947
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,5.722222222222222,0,0
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,8.333333333333334,0.15274502467085202,3.9854943636987104
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,10.944444444444445,0.029611515471484322,10.498882317407043
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,13.555555555555555,0,6.612233713229332
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,16.166666666666668,0,5.342799880113943
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,18.77777777777778,0.16924764094393652,5.5969154925426645
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,21.38888888888889,0.17584255585917205,6.883016211534112
37,11.660328679775677,Female,33.98667595446738,0.35115261041297346,1,0,24,0.062649505,12.412285345929751
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,0.5,2.636198254,6.4373305598865445
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,3.111111111111111,1.2894092527060077,10.197441758340537
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,5.722222222222222,0.5267602237294488,0
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,8.333333333333334,0.3174732502827063,1.7659828574709495
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,10.944444444444445,0.14919829359226322,1.8229818997323797
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,13.555555555555555,0.046429269,0.049510504
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,16.166666666666668,0,0
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,18.77777777777778,0.08236065,0
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,21.38888888888889,0.15699147437346456,0.9489923623751546
38,10.77751265726392,Female,22.52299869666204,0.3543746763260289,3,1,24,0,2.0464744881592347
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,0.5,90.4087762,93.23156062885579
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,3.111111111111111,53.61420017972527,78.96331805
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,5.722222222222222,31.72369926162211,71.69378294225156
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,8.333333333333334,19.065376761729528,53.835220421198855
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,10.944444444444445,11.203464580836267,44.743326885908694
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,13.555555555555555,6.949303508893273,96.60393575914321
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,16.166666666666668,4.3542512785630985,16.900416433095366
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,18.77777777777778,2.2250429183372016,3.692579728515204
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,21.38888888888889,1.6902548035402143,5.829834660628002
39,12.98397485263805,Female,34.88730908,0.3919310821995657,100,1,24,0.9094429972537601,6.552836844744089
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,3.111111111111111,48.93554627270275,3.379344495893352
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,5.722222222222222,26.808336928211677,2.7467681835370983
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,8.333333333333334,14.776022819622714,9.491038430670676
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,10.944444444444445,8.025294778702177,3.863689369420415
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,13.555555555555555,4.234236291116537,5.930504810741276
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,16.166666666666668,2.5545011972225864,5.673373781937513
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,18.77777777777778,1.4415630877829433,6.550699093629172
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,21.38888888888889,0.6534384194778756,5.634073386247128
40,10.970636341612483,Male,23.390969973701303,0.3579332440864636,100,0,24,0.48770084972171324,6.007994697685484
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,0.5,9.051599341900705,32.19862676095754
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,3.111111111111111,5.2459343201563415,18.529179432087417
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,5.722222222222222,2.547243688080184,12.746833310878948
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,8.333333333333334,1.4487387147417867,4.454177147849932
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,10.944444444444445,0.40180078373411066,0
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,13.555555555555555,0.5713113987176527,2.649458075956535
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,16.166666666666668,0.2289512439296107,0
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,18.77777777777778,0,0
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,21.38888888888889,0.4874239712155238,1.941543441917169
41,8.359724141371771,Female,25.28223346157374,0.38293087823961386,10,1,24,0.28321588500580475,3.167840262244711
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,0.5,0.5559678801793219,5.660696064375945
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,3.111111111111111,0.8531994112279767,2.612336128988511
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,5.722222222222222,4.411060327900075,5.504335143788358
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,8.333333333333334,0.2844769408835795,0
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,10.944444444444445,0.3062418265050389,5.750040249171244
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,13.555555555555555,0.17937442523009628,2.7044581612497027
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,16.166666666666668,0.22672103540047844,0
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,18.77777777777778,0.27791711713399353,0
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,21.38888888888889,0.14308782579672447,0.3738535205574671
42,13.188136522211606,Male,27.39814946681806,0.29248061335839265,1,1,24,0.12308645730137523,0
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,0.5,245.72888893986996,71.21695121209416
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,3.111111111111111,21.48159214888869,54.93864650172165
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,5.722222222222222,16.443490138123575,53.8619891
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,8.333333333333334,12.106318880135953,38.27486363520269
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,10.944444444444445,9.211198213783614,35.548086158298815
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,13.555555555555555,6.730333072490154,32.26725657271777
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,16.166666666666668,5.043857375844775,20.52631091744066
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,18.77777777777778,3.966291099853491,21.316110468383904
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,21.38888888888889,3.182958924251721,16.57105947922079
43,12.89890380953924,Female,33.80467529,0.41033297422213694,30,1,24,2.344448004,11.652302458359994
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,0.5,26.60243210511608,62.57459236483511
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,3.111111111111111,13.780667387794853,54.776928770908555
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,5.722222222222222,7.596191549737903,25.646811520446718
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,8.333333333333334,3.854065210688294,17.411068444227613
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,10.944444444444445,2.1251695996529976,13.713415758607647
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,13.555555555555555,0.9648254950926618,5.026350693682888
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,16.166666666666668,0.6264284175068023,1.2341836068332548
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,18.77777777777778,0,0
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,21.38888888888889,0,2.0197664663179316
44,9.423264806015716,Male,36.95361327,0.3810775921249032,30,1,24,0.073247521,0
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,0.5,0.11223263964976347,7.707358762671543
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,3.111111111111111,0.031443674,5.730932894663895
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,5.722222222222222,0,6.292979435
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,8.333333333333334,0,1.7253435244621782
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,10.944444444444445,0,2.5665691308336998
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,13.555555555555555,0,7.706908704914436
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,16.166666666666668,0,6.694653297059487
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,18.77777777777778,0.2790876863831773,8.072330716808484
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,21.38888888888889,0.053066938515338904,5.579520594058103
45,11.641541670573737,Female,30.76479442287232,0.2789882397765583,0,1,24,0,7.761771486850726
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,0.5,2.5625172624622925,8.54764393
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,3.111111111111111,1.709777722885782,3.2910533305419722
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,5.722222222222222,1.167636202,2.9202002266734572
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,8.333333333333334,0.5765268897637039,0
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,10.944444444444445,0.352707948,3.818757219138366
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,13.555555555555555,0.11754294486840494,3.2767069501815214
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,16.166666666666668,0.10175634417810765,0
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,18.77777777777778,0.17496803229646987,0
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,21.38888888888889,0.366129486,4.473882435141986
46,13.695826565050785,Female,30.70201512362309,0.3294744768588179,3,1,24,0.095808732,2.860139994540712
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,0.5,0.020604210551176644,9.281849582
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,3.111111111111111,0,3.6998795397059094
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,5.722222222222222,0.13953029994430666,8.694647727836035
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,8.333333333333334,0,0
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,10.944444444444445,0,4.577041102184569
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,13.555555555555555,0,3.654640457
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,16.166666666666668,0.073992636,2.291257218863718
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,18.77777777777778,0,6.673343670256195
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,21.38888888888889,0.35742988249897334,6.729937192492633
47,8.520648550509732,Male,30.06795832696365,0.3986398005921341,0,1,24,0.15718186144695093,8.361547884055557
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,0.5,9.113067241743435,39.00613861235375
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,3.111111111111111,4.547184785,18.636881875366186
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,5.722222222222222,2.5079566119381704,10.986564310670603
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,8.333333333333334,1.2314087941275627,0
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,10.944444444444445,0.7431729630494549,2.1067136098928616
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,13.555555555555555,0.1507630575234749,0.8777848627347835
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,16.166666666666668,0.008096311,3.4490361224640598
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,18.77777777777778,0,0.980414159
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,21.38888888888889,0,1.2986701763266568
48,9.432375705350477,Male,31.805579589285877,0.3682533630175345,10,1,24,0.3382788308257214,1.9386261829304856
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,0.5,2.7141404866054235,9.371560694678973
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,3.111111111111111,1.630288192651495,5.060503457
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,5.722222222222222,0.7661120851566408,1.5695287349748868
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,8.333333333333334,0.6202577456770695,0.1306225748886316
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,10.944444444444445,0.3258712274844537,0
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,13.555555555555555,0.24694601541430333,3.595784474544076
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,16.166666666666668,0,0
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,18.77777777777778,0.3600950260671189,0.8250441266318476
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,21.38888888888889,0,0
49,12.807003569016384,Male,22.4129633,0.4286917631744611,3,1,24,0.091009535,4.548003692117705
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,0.5,2.6974916799571163,9.032516154251933
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,3.111111111111111,1.0807195338147992,3.120524876053562
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,5.722222222222222,0.5525008655728811,3.9764071970837045
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,8.333333333333334,0.25303075186598106,0
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,10.944444444444445,0.4046696063244992,0
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,13.555555555555555,0.3008690187044125,0
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,16.166666666666668,0,4.731755621
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,18.77777777777778,0,3.099979416
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,21.38888888888889,0.43342368249326296,2.3532917538056184
50,6.273493463081444,Male,30.121925654726066,0.34006865297468525,3,1,24,0,0.046395422
51,10.380189677752302,Female,29.670588819957253,0.3492328183122677,10,1,0.5,9.357131405129604,41.00494556
51,10.380189677752302,Female,29.670588819957253,0.3492328183122677,10,1,3.111111111111111,5.907845018581014,24.188545990345713
51,10.380189677752302,Female,29.670588819957253,0.3492328183122677,10,1,5.722222222222222,3.6688814976155295,16.64538525
51,10.380189677752302,Female,29.670588819957253,0.3492328183122677,10,1,8.333333333333334,2.187839950801677,11.631597966560223
51,10.380189677752302,Female,29.670588819957253,0.3492328183122677,10,1,10.944444444444445,1.554962515007448,7.890340671974814
